ENTREZ_GENE_ID	Name	Species
54536	exocyst complex component 6(EXOC6)	Homo sapiens
54539	NADH:ubiquinone oxidoreductase subunit B11(NDUFB11)	Homo sapiens
29965	cell death inducing p53 target 1(CDIP1)	Homo sapiens
29966	striatin 3(STRN3)	Homo sapiens
54544	cysteine rich C-terminal 1(CRCT1)	Homo sapiens
128272	Rho guanine nucleotide exchange factor 19(ARHGEF19)	Homo sapiens
29970	schwannomin interacting protein 1(SCHIP1)	Homo sapiens
5395	PMS1 homolog 2, mismatch repair system component(PMS2)	Homo sapiens
54549	sidekick cell adhesion molecule 2(SDK2)	Homo sapiens
54550	N-terminal EF-hand calcium binding protein 2(NECAB2)	Homo sapiens
29974	APOBEC1 complementation factor(A1CF)	Homo sapiens
54551	MAGE family member L2(MAGEL2)	Homo sapiens
54552	G protein nucleolar 3 like(GNL3L)	Homo sapiens
283933	zinc finger protein 843(ZNF843)	Homo sapiens
29978	ubiquilin 2(UBQLN2)	Homo sapiens
54555	DEAD-box helicase 49(DDX49)	Homo sapiens
29979	ubiquilin 1(UBQLN1)	Homo sapiens
54556	inhibitor of growth family member 3(ING3)	Homo sapiens
54557	small glutamine rich tetratricopeptide repeat containing beta(SGTB)	Homo sapiens
5407	pancreatic lipase related protein 1(PNLIPRP1)	Homo sapiens
5409	phenylethanolamine N-methyltransferase(PNMT)	Homo sapiens
79139	derlin 1(DERL1)	Homo sapiens
5411	pinin, desmosome associated protein(PNN)	Homo sapiens
5413	septin 5(SEPT5)	Homo sapiens
29990	paired immunoglobin-like type 2 receptor beta(PILRB)	Homo sapiens
29992	paired immunoglobin like type 2 receptor alpha(PILRA)	Homo sapiens
29993	protein kinase C and casein kinase substrate in neurons 1(PACSIN1)	Homo sapiens
29994	bromodomain adjacent to zinc finger domain 2B(BAZ2B)	Homo sapiens
79149	zinc finger and SCAN domain containing 5A(ZSCAN5A)	Homo sapiens
5420	podocalyxin like(PODXL)	Homo sapiens
79148	matrix metallopeptidase 28(MMP28)	Homo sapiens
29997	glioma tumor suppressor candidate region gene 2(GLTSCR2)	Homo sapiens
30000	transportin 2(TNPO2)	Homo sapiens
5424	DNA polymerase delta 1, catalytic subunit(POLD1)	Homo sapiens
79152	fatty acid 2-hydroxylase(FA2H)	Homo sapiens
79154	dehydrogenase/reductase 11(DHRS11)	Homo sapiens
5427	DNA polymerase epsilon 2, accessory subunit(POLE2)	Homo sapiens
169270	zinc finger protein 596(ZNF596)	Homo sapiens
79156	pleckstrin homology and FYVE domain containing 1(PLEKHF1)	Homo sapiens
79159	nucleolar protein 12(NOL12)	Homo sapiens
644414	defensin beta 131(DEFB131)	Homo sapiens
30008	EGF containing fibulin like extracellular matrix protein 2(EFEMP2)	Homo sapiens
54585	leucine zipper transcription factor like 1(LZTFL1)	Homo sapiens
30011	SH3 domain containing kinase binding protein 1(SH3KBP1)	Homo sapiens
79165	leukocyte receptor cluster member 1(LENG1)	Homo sapiens
30012	T-cell leukemia homeobox 3(TLX3)	Homo sapiens
30014	sperm protein associated with the nucleus, X-linked, family member A1(SPANXA1)	Homo sapiens
5439	RNA polymerase II subunit J(POLR2J)	Homo sapiens
202051	spermatogenesis associated 24(SPATA24)	Homo sapiens
79169	chromosome 1 open reading frame 35(C1orf35)	Homo sapiens
5441	RNA polymerase II subunit L(POLR2L)	Homo sapiens
79171	RNA binding motif protein 42(RBM42)	Homo sapiens
5443	proopiomelanocortin(POMC)	Homo sapiens
79173	chromosome 19 open reading frame 57(C19orf57)	Homo sapiens
79172	centromere protein O(CENPO)	Homo sapiens
79177	zinc finger protein 576(ZNF576)	Homo sapiens
5449	POU class 1 homeobox 1(POU1F1)	Homo sapiens
54602	Nedd4 family interacting protein 2(NDFIP2)	Homo sapiens
5450	POU class 2 associating factor 1(POU2AF1)	Homo sapiens
5451	POU class 2 homeobox 1(POU2F1)	Homo sapiens
144717	family with sequence similarity 109 member A(FAM109A)	Homo sapiens
283989	tRNA splicing endonuclease subunit 54(TSEN54)	Homo sapiens
5459	POU class 4 homeobox 3(POU4F3)	Homo sapiens
79188	transmembrane protein 43(TMEM43)	Homo sapiens
283985	fatty acid desaturase 6(FADS6)	Homo sapiens
79190	iroquois homeobox 6(IRX6)	Homo sapiens
283987	HID1 domain containing(HID1)	Homo sapiens
5465	peroxisome proliferator activated receptor alpha(PPARA)	Homo sapiens
5467	peroxisome proliferator activated receptor delta(PPARD)	Homo sapiens
152926	protein phosphatase, Mg2+/Mn2+ dependent 1K(PPM1K)	Homo sapiens
54620	F-box and leucine rich repeat protein 19(FBXL19)	Homo sapiens
54622	ADP ribosylation factor like GTPase 15(ARL15)	Homo sapiens
54623	PAF1 homolog, Paf1/RNA polymerase II complex component(PAF1)	Homo sapiens
5475	protein phosphatase with EF-hand domain 1(PPEF1)	Homo sapiens
5476	cathepsin A(CTSA)	Homo sapiens
284001	coiled-coil domain containing 57(CCDC57)	Homo sapiens
5479	peptidylprolyl isomerase B(PPIB)	Homo sapiens
5480	peptidylprolyl isomerase C(PPIC)	Homo sapiens
152940	chromosome 4 open reading frame 45(C4orf45)	Homo sapiens
5493	periplakin(PPL)	Homo sapiens
5499	protein phosphatase 1 catalytic subunit alpha(PPP1CA)	Homo sapiens
161145	transmembrane protein 229B(TMEM229B)	Homo sapiens
5500	protein phosphatase 1 catalytic subunit beta(PPP1CB)	Homo sapiens
5501	protein phosphatase 1 catalytic subunit gamma(PPP1CC)	Homo sapiens
390535	golgin A8 family member E, pseudogene(GOLGA8EP)	Homo sapiens
5507	protein phosphatase 1 regulatory subunit 3C(PPP1R3C)	Homo sapiens
54662	TBC1 domain family member 13(TBC1D13)	Homo sapiens
5511	protein phosphatase 1 regulatory subunit 8(PPP1R8)	Homo sapiens
169355	indoleamine 2,3-dioxygenase 2(IDO2)	Homo sapiens
415117	syntaxin 19(STX19)	Homo sapiens
5515	protein phosphatase 2 catalytic subunit alpha(PPP2CA)	Homo sapiens
284040	CMT1A duplicated region transcript 4(CDRT4)	Homo sapiens
5518	protein phosphatase 2 scaffold subunit Aalpha(PPP2R1A)	Homo sapiens
54676	GTP binding protein 2(GTPBP2)	Homo sapiens
5524	protein phosphatase 2 phosphatase activator(PTPA)	Homo sapiens
5525	protein phosphatase 2 regulatory subunit B'alpha(PPP2R5A)	Homo sapiens
5526	protein phosphatase 2 regulatory subunit B'beta(PPP2R5B)	Homo sapiens
5528	protein phosphatase 2 regulatory subunit B'delta(PPP2R5D)	Homo sapiens
128408	basic helix-loop-helix family member e23(BHLHE23)	Homo sapiens
5530	protein phosphatase 3 catalytic subunit alpha(PPP3CA)	Homo sapiens
5537	protein phosphatase 6 catalytic subunit(PPP6C)	Homo sapiens
284069	family with sequence similarity 171 member A2(FAM171A2)	Homo sapiens
5539	pancreatic polypeptide(PPY)	Homo sapiens
202151	RAN binding protein 3 like(RANBP3L)	Homo sapiens
5542	proline rich protein BstNI subfamily 1(PRB1)	Homo sapiens
5545	proline rich protein BstNI subfamily 4(PRB4)	Homo sapiens
5551	perforin 1(PRF1)	Homo sapiens
54704	pyruvate dehyrogenase phosphatase catalytic subunit 1(PDP1)	Homo sapiens
5552	serglycin(SRGN)	Homo sapiens
284086	NIMA related kinase 8(NEK8)	Homo sapiens
54708	membrane associated ring-CH-type finger 5(MARCH5)	Homo sapiens
5557	primase (DNA) subunit 1(PRIM1)	Homo sapiens
128439	small nucleolar RNA host gene 11(SNHG11)	Homo sapiens
5558	primase (DNA) subunit 2(PRIM2)	Homo sapiens
284083	chromosome 17 open reading frame 47(C17orf47)	Homo sapiens
54715	RNA binding protein, fox-1 homolog 1(RBFOX1)	Homo sapiens
5563	protein kinase AMP-activated catalytic subunit alpha 2(PRKAA2)	Homo sapiens
54716	solute carrier family 6 member 20(SLC6A20)	Homo sapiens
5564	protein kinase AMP-activated non-catalytic subunit beta 1(PRKAB1)	Homo sapiens
5565	protein kinase AMP-activated non-catalytic subunit beta 2(PRKAB2)	Homo sapiens
153020	RasGEF domain family member 1B(RASGEF1B)	Homo sapiens
5566	protein kinase cAMP-activated catalytic subunit alpha(PRKACA)	Homo sapiens
5569	protein kinase (cAMP-dependent, catalytic) inhibitor alpha(PKIA)	Homo sapiens
5570	protein kinase (cAMP-dependent, catalytic) inhibitor beta(PKIB)	Homo sapiens
5571	protein kinase AMP-activated non-catalytic subunit gamma 1(PRKAG1)	Homo sapiens
5573	protein kinase cAMP-dependent type I regulatory subunit alpha(PRKAR1A)	Homo sapiens
5575	protein kinase cAMP-dependent type I regulatory subunit beta(PRKAR1B)	Homo sapiens
5576	protein kinase cAMP-dependent type II regulatory subunit alpha(PRKAR2A)	Homo sapiens
5577	protein kinase cAMP-dependent type II regulatory subunit beta(PRKAR2B)	Homo sapiens
284111	solute carrier family 13 member 5(SLC13A5)	Homo sapiens
54734	RAB39A, member RAS oncogene family(RAB39A)	Homo sapiens
5584	protein kinase C iota(PRKCI)	Homo sapiens
5585	protein kinase N1(PKN1)	Homo sapiens
54739	XIAP associated factor 1(XAF1)	Homo sapiens
284119	polymerase I and transcript release factor(PTRF)	Homo sapiens
5590	protein kinase C zeta(PRKCZ)	Homo sapiens
5592	protein kinase, cGMP-dependent, type I(PRKG1)	Homo sapiens
5594	mitogen-activated protein kinase 1(MAPK1)	Homo sapiens
54749	ependymin related 1(EPDR1)	Homo sapiens
5597	mitogen-activated protein kinase 6(MAPK6)	Homo sapiens
5598	mitogen-activated protein kinase 7(MAPK7)	Homo sapiens
54751	filamin binding LIM protein 1(FBLIM1)	Homo sapiens
54752	fibronectin type III domain containing 8(FNDC8)	Homo sapiens
100134934	TEN1, CST complex subunit(TEN1)	Homo sapiens
5601	mitogen-activated protein kinase 9(MAPK9)	Homo sapiens
54754	NUT family member 2F(NUTM2F)	Homo sapiens
5602	mitogen-activated protein kinase 10(MAPK10)	Homo sapiens
5604	mitogen-activated protein kinase kinase 1(MAP2K1)	Homo sapiens
5605	mitogen-activated protein kinase kinase 2(MAP2K2)	Homo sapiens
5607	mitogen-activated protein kinase kinase 5(MAP2K5)	Homo sapiens
161253	RRAD and GEM like GTPase 2(REM2)	Homo sapiens
5608	mitogen-activated protein kinase kinase 6(MAP2K6)	Homo sapiens
128488	WAP four-disulfide core domain 12(WFDC12)	Homo sapiens
54762	GRAM domain containing 1C(GRAMD1C)	Homo sapiens
5610	eukaryotic translation initiation factor 2 alpha kinase 2(EIF2AK2)	Homo sapiens
54763	rhophilin associated tail protein 1(ROPN1)	Homo sapiens
54764	zinc finger RANBP2-type containing 1(ZRANB1)	Homo sapiens
5612	THAP domain containing 12(THAP12)	Homo sapiens
54765	tripartite motif containing 44(TRIM44)	Homo sapiens
5617	prolactin(PRL)	Homo sapiens
5620	protamine 2(PRM2)	Homo sapiens
54776	protein phosphatase 1 regulatory subunit 12C(PPP1R12C)	Homo sapiens
5624	protein C, inactivator of coagulation factors Va and VIIIa(PROC)	Homo sapiens
54778	ring finger protein 111(RNF111)	Homo sapiens
5626	PROP paired-like homeobox 1(PROP1)	Homo sapiens
5630	peripherin(PRPH)	Homo sapiens
5631	phosphoribosyl pyrophosphate synthetase 1(PRPS1)	Homo sapiens
202243	coiled-coil domain containing 125(CCDC125)	Homo sapiens
153090	DAB2 interacting protein(DAB2IP)	Homo sapiens
54784	alkB homolog 4, lysine demethylase(ALKBH4)	Homo sapiens
54785	BLOC-1 related complex subunit 6(BORCS6)	Homo sapiens
79363	REM2 and RAB like small GTPase 1(RSG1)	Homo sapiens
5634	phosphoribosyl pyrophosphate synthetase 2(PRPS2)	Homo sapiens
5635	phosphoribosyl pyrophosphate synthetase associated protein 1(PRPSAP1)	Homo sapiens
5636	phosphoribosyl pyrophosphate synthetase associated protein 2(PRPSAP2)	Homo sapiens
79364	ZXD family zinc finger C(ZXDC)	Homo sapiens
54790	tet methylcytosine dioxygenase 2(TET2)	Homo sapiens
5639	proline rich and Gla domain 2(PRRG2)	Homo sapiens
54793	potassium channel tetramerization domain containing 9(KCTD9)	Homo sapiens
79370	BCL2 like 14(BCL2L14)	Homo sapiens
54796	basonuclin 2(BNC2)	Homo sapiens
54797	mediator complex subunit 18(MED18)	Homo sapiens
54800	kelch like family member 24(KLHL24)	Homo sapiens
54808	dymeclin(DYM)	Homo sapiens
54810	GIPC PDZ domain containing family member 2(GIPC2)	Homo sapiens
5660	prosaposin(PSAP)	Homo sapiens
284185	long intergenic non-protein coding RNA 482(LINC00482)	Homo sapiens
54815	GATA zinc finger domain containing 2A(GATAD2A)	Homo sapiens
54816	zinc finger protein 280D(ZNF280D)	Homo sapiens
374308	patched domain containing 3(PTCHD3)	Homo sapiens
54819	zinc finger CCHC-type containing 10(ZCCHC10)	Homo sapiens
284194	galectin 9B(LGALS9B)	Homo sapiens
128553	teashirt zinc finger homeobox 2(TSHZ2)	Homo sapiens
54830	nucleoporin 62 C-terminal like(NUP62CL)	Homo sapiens
169522	potassium voltage-gated channel modifier subfamily V member 2(KCNV2)	Homo sapiens
5682	proteasome subunit alpha 1(PSMA1)	Homo sapiens
63027	solute carrier family 22 member 23(SLC22A23)	Homo sapiens
5684	proteasome subunit alpha 3(PSMA3)	Homo sapiens
5685	proteasome subunit alpha 4(PSMA4)	Homo sapiens
79415	chromosome 17 open reading frame 62(C17orf62)	Homo sapiens
5687	proteasome subunit alpha 6(PSMA6)	Homo sapiens
202299	long intergenic non-protein coding RNA 1554(LINC01554)	Homo sapiens
54840	aprataxin(APTX)	Homo sapiens
54841	basic, immunoglobulin-like variable motif containing(BIVM)	Homo sapiens
5689	proteasome subunit beta 1(PSMB1)	Homo sapiens
341567	H1 histone family member N, testis specific(H1FNT)	Homo sapiens
120379	PIH1 domain containing 2(PIH1D2)	Homo sapiens
5690	proteasome subunit beta 2(PSMB2)	Homo sapiens
5691	proteasome subunit beta 3(PSMB3)	Homo sapiens
54845	epithelial splicing regulatory protein 1(ESRP1)	Homo sapiens
5693	proteasome subunit beta 5(PSMB5)	Homo sapiens
5696	proteasome subunit beta 8(PSMB8)	Homo sapiens
54849	differentially expressed in FDCP 8 homolog(DEF8)	Homo sapiens
54850	F-box and leucine rich repeat protein 12(FBXL12)	Homo sapiens
5700	proteasome 26S subunit, ATPase 1(PSMC1)	Homo sapiens
5701	proteasome 26S subunit, ATPase 2(PSMC2)	Homo sapiens
5702	proteasome 26S subunit, ATPase 3(PSMC3)	Homo sapiens
5704	proteasome 26S subunit, ATPase 4(PSMC4)	Homo sapiens
5705	proteasome 26S subunit, ATPase 5(PSMC5)	Homo sapiens
5706	proteasome 26S subunit, ATPase 6(PSMC6)	Homo sapiens
54860	membrane spanning 4-domains A12(MS4A12)	Homo sapiens
5708	proteasome 26S subunit, non-ATPase 2(PSMD2)	Homo sapiens
5709	proteasome 26S subunit, non-ATPase 3(PSMD3)	Homo sapiens
5711	proteasome 26S subunit, non-ATPase 5(PSMD5)	Homo sapiens
79441	HAUS augmin like complex subunit 3(HAUS3)	Homo sapiens
54865	G-patch domain containing 4(GPATCH4)	Homo sapiens
5713	proteasome 26S subunit, non-ATPase 7(PSMD7)	Homo sapiens
5715	proteasome 26S subunit, non-ATPase 9(PSMD9)	Homo sapiens
5716	proteasome 26S subunit, non-ATPase 10(PSMD10)	Homo sapiens
79444	baculoviral IAP repeat containing 7(BIRC7)	Homo sapiens
54869	EPS8 like 1(EPS8L1)	Homo sapiens
374355	coiled-coil domain containing 172(CCDC172)	Homo sapiens
54870	glutamine rich 1(QRICH1)	Homo sapiens
120406	neurexophilin and PC-esterase domain family member 2(NXPE2)	Homo sapiens
374354	NHL repeat containing 2(NHLRC2)	Homo sapiens
79446	WD repeat domain 25(WDR25)	Homo sapiens
5720	proteasome activator subunit 1(PSME1)	Homo sapiens
284252	potassium channel tetramerization domain containing 1(KCTD1)	Homo sapiens
5721	proteasome activator subunit 2(PSME2)	Homo sapiens
128602	chromosome 20 open reading frame 85(C20orf85)	Homo sapiens
431707	LIM homeobox 8(LHX8)	Homo sapiens
5727	patched 1(PTCH1)	Homo sapiens
431705	astacin like metalloendopeptidase(ASTL)	Homo sapiens
54881	testis expressed 10(TEX10)	Homo sapiens
54882	ankyrin repeat and KH domain containing 1(ANKHD1)	Homo sapiens
5730	prostaglandin D2 synthase(PTGDS)	Homo sapiens
54883	CWC25 spliceosome associated protein homolog(CWC25)	Homo sapiens
5733	prostaglandin E receptor 3(PTGER3)	Homo sapiens
284257	biorientation of chromosomes in cell division 1 like 2(BOD1L2)	Homo sapiens
439927	long intergenic non-protein coding RNA 1555(LINC01555)	Homo sapiens
5746	parathyroid hormone 2 receptor(PTH2R)	Homo sapiens
5747	protein tyrosine kinase 2(PTK2)	Homo sapiens
54900	lymphocyte transmembrane adaptor 1(LAX1)	Homo sapiens
54902	tetratricopeptide repeat domain 19(TTC19)	Homo sapiens
5753	protein tyrosine kinase 6(PTK6)	Homo sapiens
54906	family with sequence similarity 208 member B(FAM208B)	Homo sapiens
5754	protein tyrosine kinase 7 (inactive)(PTK7)	Homo sapiens
374393	family with sequence similarity 111 member B(FAM111B)	Homo sapiens
5757	prothymosin, alpha(PTMA)	Homo sapiens
374395	transmembrane protein 179B(TMEM179B)	Homo sapiens
54910	semaphorin 4C(SEMA4C)	Homo sapiens
54913	ribonuclease P/MRP subunit p25(RPP25)	Homo sapiens
374407	DnaJ heat shock protein family (Hsp40) member B13(DNAJB13)	Homo sapiens
54915	YTH N6-methyladenosine RNA binding protein 1(YTHDF1)	Homo sapiens
153222	CREB3 regulatory factor(CREBRF)	Homo sapiens
374403	TBC1 domain family member 10C(TBC1D10C)	Homo sapiens
390792	keratin 39(KRT39)	Homo sapiens
54925	zinc finger and SCAN domain containing 32(ZSCAN32)	Homo sapiens
284297	scavenger receptor cysteine rich family member with 5 domains(SSC5D)	Homo sapiens
54926	ubiquitin conjugating enzyme E2 R2(UBE2R2)	Homo sapiens
5774	protein tyrosine phosphatase, non-receptor type 3(PTPN3)	Homo sapiens
54927	coiled-coil-helix-coiled-coil-helix domain containing 3(CHCHD3)	Homo sapiens
284309	zinc finger protein 776(ZNF776)	Homo sapiens
5778	protein tyrosine phosphatase, non-receptor type 7(PTPN7)	Homo sapiens
54932	exonuclease 3'-5' domain containing 3(EXD3)	Homo sapiens
5780	protein tyrosine phosphatase, non-receptor type 9(PTPN9)	Homo sapiens
5781	protein tyrosine phosphatase, non-receptor type 11(PTPN11)	Homo sapiens
5782	protein tyrosine phosphatase, non-receptor type 12(PTPN12)	Homo sapiens
54935	dual specificity phosphatase 23(DUSP23)	Homo sapiens
136853	scavenger receptor cysteine rich family member with 4 domains(SSC4D)	Homo sapiens
5784	protein tyrosine phosphatase, non-receptor type 14(PTPN14)	Homo sapiens
54939	COMM domain containing 4(COMMD4)	Homo sapiens
284312	zinc finger and SCAN domain containing 1(ZSCAN1)	Homo sapiens
54942	family with sequence similarity 206 member A(FAM206A)	Homo sapiens
5790	protein tyrosine phosphatase, receptor type C associated protein(PTPRCAP)	Homo sapiens
54944	long intergenic non-protein coding RNA 1521(LINC01521)	Homo sapiens
652968	GATS protein like 3(GATSL3)	Homo sapiens
284325	chromosome 19 open reading frame 54(C19orf54)	Homo sapiens
54946	solute carrier family 41 member 3(SLC41A3)	Homo sapiens
652972	leucine rich repeat containing 37 member A5, pseudogene(LRRC37A5P)	Homo sapiens
5798	protein tyrosine phosphatase, receptor type N(PTPRN)	Homo sapiens
54951	COMM domain containing 8(COMMD8)	Homo sapiens
54955	chromosome 1 open reading frame 109(C1orf109)	Homo sapiens
54957	thioredoxin like 4B(TXNL4B)	Homo sapiens
5805	6-pyruvoyltetrahydropterin synthase(PTS)	Homo sapiens
54959	odontogenic, ameloblast asssociated(ODAM)	Homo sapiens
54960	gem nuclear organelle associated protein 8(GEMIN8)	Homo sapiens
374454	keratin 77(KRT77)	Homo sapiens
54964	chromosome 1 open reading frame 56(C1orf56)	Homo sapiens
5814	purine rich element binding protein B(PURB)	Homo sapiens
284338	proline rich 19(PRR19)	Homo sapiens
54967	cancer/testis antigen 55(CT55)	Homo sapiens
54968	transmembrane protein 70(TMEM70)	Homo sapiens
5817	poliovirus receptor(PVR)	Homo sapiens
439996	interferon induced protein with tetratricopeptide repeats 1B(IFIT1B)	Homo sapiens
54971	BTG3 associated nuclear protein(BANP)	Homo sapiens
5819	nectin cell adhesion molecule 2(NECTIN2)	Homo sapiens
54973	cleavage and polyadenylation specific factor 3-like(CPSF3L)	Homo sapiens
136895	chromosome 7 open reading frame 31(C7orf31)	Homo sapiens
54974	tRNA-histidine guanylyltransferase 1 like(THG1L)	Homo sapiens
284346	zinc finger protein 575(ZNF575)	Homo sapiens
5824	peroxisomal biogenesis factor 19(PEX19)	Homo sapiens
54979	HRAS like suppressor 2(HRASLS2)	Homo sapiens
54980	chromosome 2 open reading frame 42(C2orf42)	Homo sapiens
284352	protein phosphatase 1 regulatory subunit 37(PPP1R37)	Homo sapiens
54981	nicotinamide riboside kinase 1(NMRK1)	Homo sapiens
5829	paxillin(PXN)	Homo sapiens
54982	ceroid-lipofuscinosis, neuronal 6, late infantile, variant(CLN6)	Homo sapiens
5830	peroxisomal biogenesis factor 5(PEX5)	Homo sapiens
284355	tetrapeptide repeat homeobox 1(TPRX1)	Homo sapiens
